Voxel count,Max Feret Diameter (nm),Distance,Contact_Type,Distance to closest DSM (nm)
1.0,6.928112680486154,4nm,ER-KRT,458.6414661389426
1.0,6.928376131670667,4nm,ER-KRT,554.0541110349295
1.0,6.9280474970431385,4nm,ER-KRT,2906.9490210531512
1.0,6.928112680486154,4nm,ER-KRT,1083.387246580969
1.0,6.928112680486154,4nm,ER-KRT,241.09749574563466
1.0,6.928376131670667,4nm,ER-KRT,236.3048849929328
1.0,6.928211474680346,4nm,ER-KRT,539.9999736255268
1.0,6.928129146185186,4nm,ER-KRT,535.1186587176926
1.0,6.9280474970431385,4nm,ER-KRT,554.3428187593236
1.0,6.9280474970431385,4nm,ER-KRT,692.5200182195113
1.0,6.928112680486154,4nm,ER-KRT,2902.360392909032
1.0,6.9280474970431385,4nm,ER-KRT,2094.388719342533
1.0,6.928179222635396,4nm,ER-KRT,679.6940397180151
1.0,6.928244406078411,4nm,ER-KRT,503.4600008002599
1.0,6.9280474970431385,4nm,ER-KRT,2701.9725621357798
1.0,6.928080428441202,4nm,ER-KRT,163.65818567010137
1.0,6.9280474970431385,4nm,ER-KRT,2699.0753667632816
1.0,6.928112680486154,4nm,ER-KRT,648.6046686404734
1.0,6.928179222635396,4nm,ER-KRT,2755.047717073466
1.0,6.928310948227652,4nm,ER-KRT,381.5337379364792
1.0,6.928442673819909,4nm,ER-KRT,2766.265424725134
1.0,6.9280474970431385,4nm,ER-KRT,2704.8786250816192
1.0,6.928112680486154,4nm,ER-KRT,648.7526320597681
1.0,6.9280474970431385,4nm,ER-KRT,522.4710548645817
1.0,6.92806396274217,4nm,ER-KRT,484.0165388486639
1.0,6.9280474970431385,4nm,ER-KRT,2904.7739644738613
1.0,6.928113359839267,4nm,ER-KRT,2902.60845758894
1.0,6.928080428441202,4nm,ER-KRT,481.43118647203664
1.0,6.928310948227652,4nm,ER-KRT,651.2387926704832
1.0,6.9280474970431385,4nm,ER-KRT,2887.53176391765
1.0,6.928178543282282,4nm,ER-KRT,2906.962663473678
1.0,6.9280474970431385,4nm,ER-KRT,2889.431925723329
1.0,6.928179222635396,4nm,ER-KRT,281.7374706864939
1.0,6.928178543282282,4nm,ER-KRT,2886.650690925308
1.0,6.928244406078411,4nm,ER-KRT,472.0847357475577
1.0,6.9280474970431385,4nm,ER-KRT,699.7371428951737
1.0,6.928080428441202,4nm,ER-KRT,656.0121619259007
1.0,6.928310948227652,4nm,ER-KRT,219.19854020779894
1.0,6.928112680486154,4nm,ER-KRT,1186.7603006976424
1.0,6.9280474970431385,4nm,ER-KRT,389.99488083391043
1.0,6.928080428441202,4nm,ER-KRT,176.0454466648298
1.0,6.9280474970431385,4nm,ER-KRT,2914.9380225135246
1.0,6.9280474970431385,4nm,ER-KRT,383.4370829736145
1.0,6.9280474970431385,4nm,ER-KRT,207.61503094490766
1.0,6.9280474970431385,4nm,ER-KRT,202.7806687010525
1.0,6.928310948227652,4nm,ER-KRT,194.85379709749398
1.0,6.928112680486154,4nm,ER-KRT,2467.040303599788
1.0,6.9280474970431385,4nm,ER-KRT,2425.6792130472604
1.0,6.928145611884218,4nm,ER-KRT,686.8129389658861
1.0,6.928343879625715,4nm,ER-KRT,850.2705668433919
1.0,6.928179222635396,4nm,ER-KRT,198.43386667162122
1.0,6.9280474970431385,4nm,ER-KRT,2374.430323470733
1.0,6.928179222635396,4nm,ER-KRT,193.70079940017607
1.0,6.9280474970431385,4nm,ER-KRT,844.6443189313868
1.0,6.9280474970431385,4nm,ER-KRT,366.01639408218034
1.0,6.928080428441202,4nm,ER-KRT,839.0184689233138
1.0,6.928080428441202,4nm,ER-KRT,833.3930736625916
1.0,6.928113359839267,4nm,ER-KRT,2881.149839595309
1.0,6.928113359839267,4nm,ER-KRT,3579.8034332401585
1.0,6.928129146185186,4nm,ER-KRT,668.2394655399548
1.0,6.928145611884218,4nm,ER-KRT,672.7020149810414
1.0,6.928179222635396,4nm,ER-KRT,364.3514787654567
1.0,6.928112680486154,4nm,ER-KRT,2378.7863483448746
1.0,6.928113359839267,4nm,ER-KRT,2941.35475087387
1.0,6.928072195591685,4nm,ER-KRT,1509.8609082997427
1.0,6.9280474970431385,4nm,ER-KRT,2936.264309028047
1.0,6.928327413926684,4nm,ER-KRT,723.8342050186475
1.0,6.928112680486154,4nm,ER-KRT,2140.8372958831023
1.0,6.928112680486154,4nm,ER-KRT,2383.952960371971
1.0,6.928080428441202,4nm,ER-KRT,632.9865982479532
1.0,6.9280474970431385,4nm,ER-KRT,2899.6964829275385
1.0,6.928080428441202,4nm,ER-KRT,142.66043990573962
1.0,6.928080428441202,4nm,ER-KRT,152.73506903668024
1.0,6.928145611884218,4nm,ER-KRT,663.7951628363226
1.0,6.928112680486154,4nm,ER-KRT,707.9547685862053
1.0,6.928639582855181,4nm,ER-KRT,707.4121981531789
1.0,6.928376131670667,4nm,ER-KRT,307.48009294256923
1.0,6.928112680486154,4nm,ER-KRT,707.5478833939997
1.0,6.928244406078411,4nm,ER-KRT,388.2473436078726
1.0,6.928112680486154,4nm,ER-KRT,348.390585713787
1.0,6.928244406078411,4nm,ER-KRT,315.2142085127707
1.0,6.928244406078411,4nm,ER-KRT,335.6188358338841
1.0,6.9280474970431385,4nm,ER-KRT,2946.1866688507143
1.0,6.928112680486154,4nm,ER-KRT,2903.399490605807
1.0,6.928442673819909,4nm,ER-KRT,294.1836214631621
1.0,6.928112680486154,4nm,ER-KRT,466.8018789288908
1.0,6.928244406078411,4nm,ER-KRT,410.950121931819
1.0,6.928112680486154,4nm,ER-KRT,401.2380827589368
1.0,6.9280474970431385,4nm,ER-KRT,2931.0447189345723
1.0,6.928113359839267,4nm,ER-KRT,2934.694521172787
1.0,6.928113359839267,4nm,ER-KRT,2939.0992040134734
1.0,6.92837681102378,4nm,ER-KRT,2909.2238946759608
1.0,6.928112680486154,4nm,ER-KRT,363.2960101640492
1.0,6.928113359839267,4nm,ER-KRT,1187.7980341523653
1.0,6.9280474970431385,4nm,ER-KRT,2478.893293300644
1.0,6.928112680486154,4nm,ER-KRT,450.1377475207846
1.0,6.9280474970431385,4nm,ER-KRT,2714.921720325947
1.0,6.928113359839267,4nm,ER-KRT,1192.308673125808
1.0,6.928310948227652,4nm,ER-KRT,2931.4869607333094
1.0,6.9280474970431385,4nm,ER-KRT,700.0800223977421
1.0,6.928145611884218,4nm,ER-KRT,146.09585718972085
1.0,6.9280474970431385,4nm,ER-KRT,2366.475882809027
1.0,6.928080428441202,4nm,ER-KRT,267.04307742875244
1.0,6.928113359839267,4nm,ER-KRT,2905.6359380774666
1.0,6.9280474970431385,4nm,ER-KRT,433.7188101999345
1.0,6.9280474970431385,4nm,ER-KRT,426.276898224387
1.0,6.928179222635396,4nm,ER-KRT,411.4559430945519
1.0,6.9280474970431385,4nm,ER-KRT,2724.170371948276
1.0,6.9280474970431385,4nm,ER-KRT,203.25353489170087
1.0,6.9280474970431385,4nm,ER-KRT,701.1304887782899
1.0,6.9280474970431385,4nm,ER-KRT,379.32571217424993
1.0,6.928080428441202,4nm,ER-KRT,835.7894785149256
1.0,6.9280474970431385,4nm,ER-KRT,704.5225629553897
1.0,6.928178543282282,4nm,ER-KRT,2895.129682656261
1.0,6.9280474970431385,4nm,ER-KRT,841.4178864768473
1.0,6.928080428441202,4nm,ER-KRT,830.161411613517
1.0,6.928145611884218,4nm,ER-KRT,581.5565486955165
1.0,6.9280474970431385,4nm,ER-KRT,699.4969794504868
1.0,6.928080428441202,4nm,ER-KRT,790.7768235781987
1.0,6.9280474970431385,4nm,ER-KRT,695.4365403544216
1.0,6.928244406078411,4nm,ER-KRT,395.55530406687467
1.0,6.928179222635396,4nm,ER-KRT,187.87230260386426
1.0,6.928113359839267,4nm,ER-KRT,1185.910605272511
1.0,6.9280474970431385,4nm,ER-KRT,1182.4922694358977
1.0,6.928343879625715,4nm,ER-KRT,789.9670890765265
1.0,6.928080428441202,4nm,ER-KRT,577.0822895101446
1.0,6.928179222635396,4nm,ER-KRT,417.3056424860988
1.0,6.928179222635396,4nm,ER-KRT,1119.335479415895
1.0,6.92817786392917,4nm,ER-KRT,3581.2711303151445
1.0,6.928179222635396,4nm,ER-KRT,373.2023685643071
1.0,6.9280474970431385,4nm,ER-KRT,2705.3547455579974
1.0,6.9280474970431385,4nm,ER-KRT,412.17472812604683
1.0,6.9280474970431385,4nm,ER-KRT,2348.085217818152
1.0,6.9280474970431385,4nm,ER-KRT,2493.364036126877
1.0,6.928409063068731,4nm,ER-KRT,484.9577521781612
1.0,6.9280474970431385,4nm,ER-KRT,2483.3557290548924
1.0,6.9280474970431385,4nm,ER-KRT,2320.1828298624605
1.0,6.9280474970431385,4nm,ER-KRT,2288.6222268425627
1.0,6.9280474970431385,4nm,ER-KRT,2305.936732227565
1.0,6.9280474970431385,4nm,ER-KRT,2311.5223939385032
1.0,6.9280474970431385,4nm,ER-KRT,2328.8453121494967
1.0,6.9280474970431385,4nm,ER-KRT,2239.2678147298284
1.0,6.9280474970431385,4nm,ER-KRT,3051.024805245106
1.0,6.9280474970431385,4nm,ER-KRT,2501.2925561895827
1.0,6.928442673819909,4nm,ER-KRT,2506.883220121381
1.0,6.9280474970431385,4nm,ER-KRT,2410.1252620312152
1.0,6.9280474970431385,4nm,ER-KRT,2532.7833554911194
1.0,6.928277337476475,4nm,ER-KRT,735.7173785749183
1.0,6.928179222635396,4nm,ER-KRT,734.5855692619807
1.0,6.928112680486154,4nm,ER-KRT,2264.9185211776057
1.0,6.928146291237329,4nm,ER-KRT,678.4217134736537
1.0,6.928244406078411,4nm,ER-KRT,2544.421249695006
1.0,6.9280474970431385,4nm,ER-KRT,2269.301148771774
1.0,6.9280474970431385,4nm,ER-KRT,2527.1929189329967
1.0,6.9280474970431385,4nm,ER-KRT,2205.03420678142
1.0,6.928112680486154,4nm,ER-KRT,2353.8257210020674
1.0,6.928179222635396,4nm,ER-KRT,2504.258873159415
1.0,6.9280474970431385,4nm,ER-KRT,2929.4642445165664
1.0,6.9280474970431385,4nm,ER-KRT,2529.825223973603
1.0,6.928112680486154,4nm,ER-KRT,2216.7398583405884
1.0,6.928112680486154,4nm,ER-KRT,61.18823137057916
1.0,6.9280474970431385,4nm,ER-KRT,2270.33024202683
1.0,6.9280474970431385,4nm,ER-KRT,2547.613803471904
1.0,6.9280474970431385,4nm,ER-KRT,2520.8441911672708
1.0,6.928178543282282,4nm,ER-KRT,57.41080144616718
1.0,6.928112680486154,4nm,ER-KRT,56.56854185076555
1.0,6.9280474970431385,4nm,ER-KRT,2605.7689410663443
1.0,6.9281298255382975,4nm,ER-KRT,152.36797423767715
1.0,6.928146291237329,4nm,ER-KRT,678.1740466976771
1.0,6.928178543282282,4nm,ER-KRT,56.56854185076555
1.0,6.928112680486154,4nm,ER-KRT,2295.473905178369
1.0,6.928145611884218,4nm,ER-KRT,3075.1155009056674
1.0,6.9280474970431385,4nm,ER-KRT,2461.6253995191078
1.0,6.928112680486154,4nm,ER-KRT,2241.817128378898
1.0,6.928112680486154,4nm,ER-KRT,2267.756599394488
1.0,6.928112680486154,4nm,ER-KRT,793.9773354337376
1.0,6.928112680486154,4nm,ER-KRT,2570.382093836088
1.0,6.928112680486154,4nm,ER-KRT,148.5934149059176
1.0,6.928112680486154,4nm,ER-KRT,2575.965936557622
1.0,6.928112680486154,4nm,ER-KRT,2561.015435276204
1.0,6.928211474680346,4nm,ER-KRT,149.7197388289351
1.0,6.928178543282282,4nm,ER-KRT,2971.787353089894
1.0,6.928310948227652,4nm,ER-KRT,2513.29265665845
1.0,6.9280474970431385,4nm,ER-KRT,2524.472165532643
1.0,6.928244406078411,4nm,ER-KRT,2564.1902539064176
1.0,6.928080428441202,4nm,ER-KRT,3046.1280857707607
1.0,6.9280474970431385,4nm,ER-KRT,2404.974793535075
1.0,6.9280474970431385,4nm,ER-KRT,2482.982154106139
1.0,6.9280474970431385,4nm,ER-KRT,2484.2995571816573
1.0,6.9280474970431385,4nm,ER-KRT,2506.075816199882
1.0,6.9280474970431385,4nm,ER-KRT,2264.734803247848
1.0,6.9280474970431385,4nm,ER-KRT,2209.741978731472
1.0,6.928310948227652,4nm,ER-KRT,2779.519491014071
1.0,6.928179222635396,4nm,ER-KRT,2223.921001132112
1.0,6.928179222635396,4nm,ER-KRT,2322.1402898343517
1.0,6.928376131670667,4nm,ER-KRT,2527.8386601712555
1.0,6.9280474970431385,4nm,ER-KRT,3090.750169576495
1.0,6.928376131670667,4nm,ER-KRT,2269.8404791299254
1.0,6.928310948227652,4nm,ER-KRT,2518.2405352097703
1.0,6.92806396274217,4nm,ER-KRT,149.0234922130185
1.0,6.9280474970431385,4nm,ER-KRT,3062.184759983211
1.0,6.928112680486154,4nm,ER-KRT,2269.3541268381523
1.0,6.928112680486154,4nm,ER-KRT,2508.4657409024658
1.0,6.928080428441202,4nm,ER-KRT,111.28341981248013
1.0,6.928112680486154,4nm,ER-KRT,2492.154180799844
1.0,6.928113359839267,4nm,ER-KRT,209.5709845661986
1.0,6.928145611884218,4nm,ER-KRT,415.1144423758524
1.0,6.9280474970431385,4nm,ER-KRT,3598.8641684525646
1.0,6.9280474970431385,4nm,ER-KRT,2560.3530957596377
1.0,6.928080428441202,4nm,ER-KRT,142.3235715947158
1.0,6.928178543282282,4nm,ER-KRT,88.1816291098403
1.0,6.9281298255382975,4nm,ER-KRT,143.44335852456425
1.0,6.928310948227652,4nm,ER-KRT,2300.7651179796085
1.0,6.928112680486154,4nm,ER-KRT,2509.578507670085
1.0,6.928376131670667,4nm,ER-KRT,2295.4773157835007
1.0,6.92806396274217,4nm,ER-KRT,141.421352850557
1.0,6.9280474970431385,4nm,ER-KRT,2549.192686274182
1.0,6.928179222635396,4nm,ER-KRT,2554.77289101691
1.0,6.928112680486154,4nm,ER-KRT,86.34813042363022
1.0,6.928112680486154,4nm,ER-KRT,2243.1620436691446
1.0,6.928211474680346,4nm,ER-KRT,155.8460809292228
1.0,6.928376131670667,4nm,ER-KRT,2258.091171825072
1.0,6.928112680486154,4nm,ER-KRT,2495.4485979833407
1.0,6.9280474970431385,4nm,ER-KRT,2558.1744012015406
1.0,6.92817786392917,4nm,ER-KRT,3602.3482152813813
1.0,6.928112680486154,4nm,ER-KRT,2266.7297798761865
1.0,6.928112680486154,4nm,ER-KRT,2234.568455605768
1.0,6.928112680486154,4nm,ER-KRT,788.4465844654187
1.0,6.928244406078411,4nm,ER-KRT,2280.950639033108
1.0,6.928244406078411,4nm,ER-KRT,2220.385567852645
1.0,6.928080428441202,4nm,ER-KRT,697.5499786676664
1.0,6.928112680486154,4nm,ER-KRT,2572.908215370262
1.0,6.9280474970431385,4nm,ER-KRT,2263.844407934812
1.0,6.928178543282282,4nm,ER-KRT,3326.5309866692405
1.0,6.928113359839267,4nm,ER-KRT,3360.62134920212
1.0,6.9280474970431385,4nm,ER-KRT,3366.2061014183564
1.0,6.928112680486154,4nm,ER-KRT,3320.961241115583
1.0,6.928113359839267,4nm,ER-KRT,3323.1333418370923
1.0,6.928376131670667,4nm,ER-KRT,3340.8309718652163
1.0,6.9280474970431385,4nm,ER-KRT,3341.858246130869
1.0,6.9280474970431385,4nm,ER-KRT,2379.2772481101565
1.0,6.928310948227652,4nm,ER-KRT,3358.6211429792456
1.0,6.928310948227652,4nm,ER-KRT,3351.940222273697
1.0,6.9280474970431385,4nm,ER-KRT,3337.721409479854
1.0,6.9280474970431385,4nm,ER-KRT,3405.3605304507078
1.0,6.928112680486154,4nm,ER-KRT,102.5280411681706
1.0,6.9280474970431385,4nm,ER-KRT,2374.2418306937907
1.0,6.928310948227652,4nm,ER-KRT,2410.845354461344
1.0,6.928112680486154,4nm,ER-KRT,98.06120715438739
1.0,6.928178543282282,4nm,ER-KRT,2964.4020287378225
1.0,6.9280474970431385,4nm,ER-KRT,3334.618440931081
1.0,6.928244406078411,4nm,ER-KRT,3318.146355013596
1.0,6.928112680486154,4nm,ER-KRT,3326.99505634082
1.0,6.9280474970431385,4nm,ER-KRT,3346.5946671640268
1.0,6.928112680486154,4nm,ER-KRT,2957.693595817545
1.0,6.928178543282282,4nm,ER-KRT,91.73876236445723
1.0,6.928145611884218,4nm,ER-KRT,734.661796286673
1.0,6.9280474970431385,4nm,ER-KRT,631.7088150353811
1.0,6.928113359839267,4nm,ER-KRT,94.48810089907057
1.0,6.9280474970431385,4nm,ER-KRT,635.6099220283795
1.0,6.92817786392917,4nm,ER-KRT,3589.9904560210416
1.0,6.928080428441202,4nm,ER-KRT,3013.808282048558
1.0,6.928113359839267,4nm,ER-KRT,3410.2949939551763
1.0,6.928179222635396,4nm,ER-KRT,652.0122610709222
1.0,6.928080428441202,4nm,ER-KRT,650.5382543764426
1.0,6.928080428441202,4nm,ER-KRT,3078.786676269374
1.0,6.928113359839267,4nm,ER-KRT,3430.286369621172
1.0,6.9280474970431385,4nm,ER-KRT,3411.2003959307917
1.0,6.928112680486154,4nm,ER-KRT,89.62142317159305
1.0,6.928178543282282,4nm,ER-KRT,3379.3371585488785
1.0,6.9280474970431385,4nm,ER-KRT,3353.8728985149646
1.0,6.928113359839267,4nm,ER-KRT,3359.4546948734205
1.0,6.9280474970431385,4nm,ER-KRT,3580.196562325
1.0,6.928113359839267,4nm,ER-KRT,3370.737431396265
1.0,6.92837681102378,4nm,ER-KRT,77.04544202624676
1.0,6.9280474970431385,4nm,ER-KRT,3377.7150747482665
1.0,6.928080428441202,4nm,ER-KRT,3029.524123121518
1.0,6.928146291237329,4nm,ER-KRT,188.3401239410887
1.0,6.9280474970431385,4nm,ER-KRT,2431.427674309816
1.0,6.9280474970431385,4nm,ER-KRT,105.14751380696909
1.0,6.92817786392917,4nm,ER-KRT,2366.404942222289
1.0,6.9280474970431385,4nm,ER-KRT,2359.857717237901
1.0,6.9280474970431385,4nm,ER-KRT,2392.414671703591
1.0,6.9280474970431385,4nm,ER-KRT,733.5284522014263
1.0,6.9280474970431385,4nm,ER-KRT,2306.394435436232
1.0,6.928343879625715,4nm,ER-KRT,569.7578444596729
1.0,6.9280474970431385,4nm,ER-KRT,2376.878683207906
1.0,6.9280474970431385,4nm,ER-KRT,768.4269576202496
1.0,6.928145611884218,4nm,ER-KRT,640.4373493751336
1.0,6.9280474970431385,4nm,ER-KRT,2309.8466499504866
1.0,6.9280474970431385,4nm,ER-KRT,2325.7343855220824
1.0,6.928112680486154,4nm,ER-KRT,3086.5644475852605
1.0,6.928145611884218,4nm,ER-KRT,603.1119141880481
1.0,6.928211474680346,4nm,ER-KRT,680.2470124966931
1.0,6.928146291237329,4nm,ER-KRT,165.21501322586118
1.0,6.928146291237329,4nm,ER-KRT,701.4613743194786
1.0,6.9280474970431385,4nm,ER-KRT,2299.805146321887
1.0,6.92806396274217,4nm,ER-KRT,168.2854673390466
1.0,6.928113359839267,4nm,ER-KRT,3580.4691833618563
1.0,6.9280474970431385,4nm,ER-KRT,2610.529463709099
1.0,6.928113359839267,4nm,ER-KRT,679.1995019739261
1.0,6.9280474970431385,4nm,ER-KRT,2553.0844141030684
1.0,6.9280474970431385,4nm,ER-KRT,2558.674623287516
1.0,6.9280474970431385,4nm,ER-KRT,2312.2145194065524
1.0,6.928080428441202,4nm,ER-KRT,643.0054213524272
1.0,6.928145611884218,4nm,ER-KRT,3111.850901404978
1.0,6.9280474970431385,4nm,ER-KRT,145.2170721449875
1.0,6.928310948227652,4nm,ER-KRT,98.3869909987334
1.0,6.928179222635396,4nm,ER-KRT,2439.2688828811515
1.0,6.9280474970431385,4nm,ER-KRT,2361.3758912688354
1.0,6.928441315113684,4nm,ER-KRT,2412.208914392977
1.0,6.928212154033458,4nm,ER-KRT,782.9482910892693
1.0,6.9280474970431385,4nm,ER-KRT,2967.250566143776
1.0,6.928112680486154,4nm,ER-KRT,3125.070179521572
1.0,6.9280474970431385,4nm,ER-KRT,2734.3853616912384
1.0,6.9280474970431385,4nm,ER-KRT,95.07891007842773
1.0,6.928112680486154,4nm,ER-KRT,124.000010259806
1.0,6.9280474970431385,4nm,ER-KRT,2419.7784114221577
1.0,6.928112680486154,4nm,ER-KRT,2313.96802519157
1.0,6.9280474970431385,4nm,ER-KRT,2410.24827118963
1.0,6.928145611884218,4nm,ER-KRT,796.6128237058001
1.0,6.928244406078411,4nm,ER-KRT,738.3766273960646
1.0,6.928112680486154,4nm,ER-KRT,2317.798816875438
1.0,6.9280474970431385,4nm,ER-KRT,3063.759777433006
1.0,6.9280474970431385,4nm,ER-KRT,143.8888403981764
1.0,6.928113359839267,4nm,ER-KRT,83.9999998447638
1.0,6.928080428441202,4nm,ER-KRT,3068.4093417221447
1.0,6.9280474970431385,4nm,ER-KRT,2518.7996470776848
1.0,6.928112680486154,4nm,ER-KRT,644.2111271098838
1.0,6.928080428441202,4nm,ER-KRT,156.25620619630357
1.0,6.9280474970431385,4nm,ER-KRT,325.57642271058285
1.0,6.9280474970431385,4nm,ER-KRT,63.74951055931889
1.0,6.928113359839267,4nm,ER-KRT,160.4992263537497
1.0,6.9280474970431385,4nm,ER-KRT,152.6826736153453
1.0,6.9280474970431385,4nm,ER-KRT,159.39886566229688
1.0,6.9280474970431385,4nm,ER-KRT,2340.0102691084608
1.0,6.9280474970431385,4nm,ER-KRT,2348.255520701059
1.0,6.9280474970431385,4nm,ER-KRT,2480.687044226215
1.0,6.928112680486154,4nm,ER-KRT,750.6797032874601
1.0,6.9280474970431385,4nm,ER-KRT,2318.692850167281
1.0,6.9280474970431385,4nm,ER-KRT,178.43765931502278
1.0,6.9280474970431385,4nm,ER-KRT,772.1657766524004
1.0,6.9280474970431385,4nm,ER-KRT,2458.337576172198
1.0,6.9280474970431385,4nm,ER-KRT,114.47270509279407
1.0,6.9280474970431385,4nm,ER-KRT,317.1371929511224
1.0,6.928112680486154,4nm,ER-KRT,754.5700668742938
1.0,6.928113359839267,4nm,ER-KRT,118.186292752398
1.0,6.928080428441202,4nm,ER-KRT,462.4283747034497
1.0,6.9280474970431385,4nm,ER-KRT,2518.9870029862504
1.0,6.9280474970431385,4nm,ER-KRT,185.98925066726227
1.0,6.9280474970431385,4nm,ER-KRT,2481.6285986162256
1.0,6.928112680486154,4nm,ER-KRT,811.5663945318374
1.0,6.928310948227652,4nm,ER-KRT,2655.5271688266657
1.0,6.928376131670667,4nm,ER-KRT,96.82974422275949
1.0,6.928178543282282,4nm,ER-KRT,94.14881674274513
1.0,6.9280474970431385,4nm,ER-KRT,176.453951894473
1.0,6.9280474970431385,4nm,ER-KRT,2342.72329180385
1.0,6.928113359839267,4nm,ER-KRT,179.7776434386833
1.0,6.928113359839267,4nm,ER-KRT,164.6329224058718
1.0,6.9280474970431385,4nm,ER-KRT,2362.6867005077656
1.0,6.9280474970431385,4nm,ER-KRT,745.3106718458002
1.0,6.928146291237329,4nm,ER-KRT,157.48015869121448
1.0,6.9280474970431385,4nm,ER-KRT,91.91300165412034
1.0,6.928442673819909,4nm,ER-KRT,2350.196609768318
1.0,6.9280474970431385,4nm,ER-KRT,2457.400341882021
1.0,6.928112680486154,4nm,ER-KRT,3029.975459867273
1.0,6.9280474970431385,4nm,ER-KRT,2354.0535494248616
1.0,6.928244406078411,4nm,ER-KRT,178.7512218243137
1.0,6.928310948227652,4nm,ER-KRT,2333.906650164863
1.0,6.928080428441202,4nm,ER-KRT,474.7041089103732
1.0,6.928145611884218,4nm,ER-KRT,795.7185630402819
1.0,6.928112680486154,4nm,ER-KRT,145.6022005186242
1.0,6.9280474970431385,4nm,ER-KRT,2907.4965368636185
1.0,6.928080428441202,4nm,ER-KRT,460.9728705418093
1.0,6.928112680486154,4nm,ER-KRT,153.77906947833253
1.0,6.928112680486154,4nm,ER-KRT,159.89996882126437
1.0,6.928112680486154,4nm,ER-KRT,130.8434178781681
1.0,6.928178543282282,4nm,ER-KRT,101.42977657778829
1.0,6.928178543282282,4nm,ER-KRT,127.12199293218873
1.0,6.9280474970431385,4nm,ER-KRT,672.9279107275943
1.0,6.928112680486154,4nm,ER-KRT,145.0517146395214
1.0,6.928178543282282,4nm,ER-KRT,120.92972667687718
1.0,6.928112680486154,4nm,ER-KRT,146.6969621333192
1.0,6.928310948227652,4nm,ER-KRT,2940.394551842473
1.0,6.928178543282282,4nm,ER-KRT,143.61059186285274
1.0,6.928145611884218,4nm,ER-KRT,819.5218015316641
1.0,6.928112680486154,4nm,ER-KRT,120.59850007517525
1.0,6.928112680486154,4nm,ER-KRT,64.62197887913136
1.0,6.928441994466795,4nm,ER-KRT,373.71646044448426
1.0,6.928080428441202,4nm,ER-KRT,183.5647083225922
1.0,6.928112680486154,4nm,ER-KRT,358.15079968415375
1.0,6.928112680486154,4nm,ER-KRT,365.1410622751428
1.0,6.928441994466795,4nm,ER-KRT,154.5574406236483
1.0,6.9280474970431385,4nm,ER-KRT,65.11528027886015
1.0,6.9280474970431385,4nm,ER-KRT,747.5934467038314
1.0,6.9280474970431385,4nm,ER-KRT,159.8499324018121
1.0,6.928112680486154,4nm,ER-KRT,2476.6525257291505
1.0,6.928244406078411,4nm,ER-KRT,2431.072061881423
1.0,6.928244406078411,4nm,ER-KRT,2473.3103600738104
1.0,6.928244406078411,4nm,ER-KRT,2261.6773094341625
1.0,6.928112680486154,4nm,ER-KRT,2456.18889493926
1.0,6.928310948227652,4nm,ER-KRT,743.2146276187268
